file,marker,frame,release_x,release_y,release_z,pitcher_id,elbow_angle,shoulder_angle
openbiomechanics\baseball_pitching\data\c3d\000906\000906_001371_71_219_003_FF_874.c3d,LFIN,269,1.8739700317382812,-0.024811754003167152,1.396744728088379,000906,49.35827431156446,89.84642922608538
openbiomechanics\baseball_pitching\data\c3d\000906\000906_001371_71_219_011_FF_878.c3d,LFIN,272,1.9124557971954346,-0.01786137744784355,1.4041650295257568,000906,51.063213206802985,89.88941122893841
openbiomechanics\baseball_pitching\data\c3d\000906\000906_001371_model.c3d,LFIN,3,0.009561622515320778,0.44540733098983765,1.5839534997940063,000906,127.33341252655927,50.20250241859733
openbiomechanics\baseball_pitching\data\c3d\000917\000917_002919_75_187_001_FF_825.c3d,RFIN,635,2.014955759048462,-0.8867442607879639,1.3869632482528687,000917,132.0762304554998,35.82540845404393
openbiomechanics\baseball_pitching\data\c3d\000917\000917_002919_75_187_002_FF_826.c3d,RFIN,622,2.0165255069732666,-0.9351304769515991,1.4037221670150757,000917,134.62190385965664,35.17977703232155
openbiomechanics\baseball_pitching\data\c3d\000917\000917_002919_75_187_004_FF_840.c3d,RFIN,752,1.6635184288024902,-1.0094282627105713,1.4934419393539429,000917,125.02809694377328,45.9049319720936
openbiomechanics\baseball_pitching\data\c3d\000917\000917_002919_75_187_005_FF_826.c3d,RFIN,642,2.018639326095581,-0.9804396629333496,1.4084621667861938,000917,134.2479627288918,34.75658411222715
openbiomechanics\baseball_pitching\data\c3d\000917\000917_002919_75_187_008_FF_826.c3d,RFIN,608,1.9735209941864014,-0.919497549533844,1.4263676404953003,000917,135.75455468935462,33.90845414352737
openbiomechanics\baseball_pitching\data\c3d\000917\000917_002919_model.c3d,LFIN,8,-0.07947318255901337,0.5090929865837097,1.6793919801712036,000917,148.78157006431195,52.63070304102364
openbiomechanics\baseball_pitching\data\c3d\000919\000919_001393_66_196_001_FF_713.c3d,LFIN,351,1.4869765043258667,-0.4249770939350128,1.6305118799209595,000919,67.8361375310151,76.21288433865267
openbiomechanics\baseball_pitching\data\c3d\000919\000919_001393_66_196_002_FF_699.c3d,LFIN,379,1.568577766418457,-0.4450170695781708,1.616221308708191,000919,68.62859974438891,75.2845209714777
openbiomechanics\baseball_pitching\data\c3d\000919\000919_001393_66_196_003_FF_695.c3d,LFIN,373,1.554404377937317,-0.29615041613578796,1.6109082698822021,000919,63.9557723950038,72.9499007421797
openbiomechanics\baseball_pitching\data\c3d\000919\000919_001393_model.c3d,RFIN,5,0.44894418120384216,-1.0415129661560059,1.2258089780807495,000919,134.3709831534764,64.48137069744621
openbiomechanics\baseball_pitching\data\c3d\000920\000920_001394_75_208_001_FF_863.c3d,RFIN,358,1.866228699684143,-0.5569837093353271,1.6048256158828735,000920,131.2778508574703,24.759171236115545
openbiomechanics\baseball_pitching\data\c3d\000920\000920_001394_75_208_006_FF_867.c3d,RFIN,358,1.8959872722625732,-0.5158690810203552,1.58163583278656,000920,130.47036023608092,25.469614008476807
openbiomechanics\baseball_pitching\data\c3d\000920\000920_001394_75_208_008_FF_868.c3d,RFIN,360,1.955939769744873,-0.5207109451293945,1.5484106540679932,000920,124.24488551263738,24.344056698610242
openbiomechanics\baseball_pitching\data\c3d\000920\000920_001394_model.c3d,LFIN,3,0.8030068278312683,0.5531496405601501,1.5768381357192993,000920,144.88352353419558,43.515383380189235
openbiomechanics\baseball_pitching\data\c3d\000922\000922_001717_76_228_002_FF_720.c3d,LFIN,448,1.6693938970565796,0.12782742083072662,1.7568819522857666,000922,51.598460567208264,68.53037799289876
openbiomechanics\baseball_pitching\data\c3d\000922\000922_001717_76_228_009_FF_714.c3d,LFIN,466,1.7597590684890747,0.13922080397605896,1.7439607381820679,000922,52.9835861017268,81.32251188624355
openbiomechanics\baseball_pitching\data\c3d\000922\000922_001717_model.c3d,RFIN,2,0.025993702933192253,-1.1336126327514648,1.6568689346313477,000922,144.70081081134606,52.319995529320344
openbiomechanics\baseball_pitching\data\c3d\000927\000927_001403_70_155_006_FF_787.c3d,RFIN,322,1.7141916751861572,-0.6629100441932678,1.4354711771011353,000927,129.56084467014568,37.67029209997611
openbiomechanics\baseball_pitching\data\c3d\000927\000927_001403_70_155_009_FF_786.c3d,RFIN,376,1.6785753965377808,-0.650227963924408,1.4289156198501587,000927,128.61137667759516,37.54728705425273
openbiomechanics\baseball_pitching\data\c3d\000927\000927_001403_70_155_011_FF_779.c3d,RFIN,300,1.703171968460083,-0.6479346752166748,1.4447335004806519,000927,128.37861264262486,36.42360695729509
openbiomechanics\baseball_pitching\data\c3d\000927\000927_001403_model.c3d,RFIN,7,0.1383189857006073,-1.0152508020401,1.4962934255599976,000927,142.67283171233922,50.52144293735731
openbiomechanics\baseball_pitching\data\c3d\000949\000949_001561_76_261_003_FF_860.c3d,RFIN,590,1.9298162460327148,-0.5599953532218933,1.481490135192871,000949,130.63975830150792,42.45606979154237
openbiomechanics\baseball_pitching\data\c3d\000949\000949_001561_76_261_004_FF_846.c3d,RFIN,546,1.9425305128097534,-0.5717136263847351,1.5005948543548584,000949,130.71401143069136,43.59747987758984
openbiomechanics\baseball_pitching\data\c3d\000949\000949_001561_76_261_005_FF_860.c3d,RFIN,641,1.9243547916412354,-0.5825924277305603,1.513063669204712,000949,129.13334078968384,45.070898272045554
openbiomechanics\baseball_pitching\data\c3d\000949\000949_001561_model.c3d,LFIN,9,0.006331578828394413,0.5118412375450134,1.6837263107299805,000949,140.0685552440783,49.34451769450712
openbiomechanics\baseball_pitching\data\c3d\000952\000952_001574_76_192_006_FF_898.c3d,RFIN,479,1.476778268814087,-1.0958576202392578,1.4958614110946655,000952,132.9774816526941,46.03156773351037
openbiomechanics\baseball_pitching\data\c3d\000952\000952_001574_76_192_007_FF_886.c3d,RFIN,493,1.4634793996810913,-1.1264758110046387,1.5107653141021729,000952,135.75542418122754,44.26941713504862
openbiomechanics\baseball_pitching\data\c3d\000952\000952_001574_76_192_008_FF_895.c3d,RFIN,459,1.4489402770996094,-1.126983642578125,1.5060747861862183,000952,131.0064752056842,47.17720483340679
openbiomechanics\baseball_pitching\data\c3d\000952\000952_001574_model.c3d,LFIN,9,0.11797221004962921,0.5407653450965881,1.671066164970398,000952,142.38528730240958,47.667279306529636
openbiomechanics\baseball_pitching\data\c3d\000956\000956_001581_67_209_001_FF_823.c3d,RFIN,564,1.6802016496658325,-0.5871595144271851,1.5193912982940674,000956,129.02967123313474,39.67962795701462
openbiomechanics\baseball_pitching\data\c3d\000956\000956_001581_67_209_002_FF_823.c3d,RFIN,582,1.6442261934280396,-0.6510132551193237,1.5088990926742554,000956,128.15468346645693,41.52773603706851
openbiomechanics\baseball_pitching\data\c3d\000956\000956_001581_67_209_006_FF_830.c3d,RFIN,549,1.6822617053985596,-0.6152778267860413,1.509599208831787,000956,128.05180932835185,40.86235325377525
openbiomechanics\baseball_pitching\data\c3d\000956\000956_001581_model.c3d,LFIN,5,0.07581077516078949,0.3761029839515686,1.4481635093688965,000956,130.06070142251363,55.36128189107715
openbiomechanics\baseball_pitching\data\c3d\000964\000964_003037_74_208_003_FF_895.c3d,RFIN,625,1.8306971788406372,-0.7664876580238342,1.409313678741455,000964,132.1665258860399,41.78176397390072
openbiomechanics\baseball_pitching\data\c3d\000964\000964_003037_74_208_004_FF_887.c3d,RFIN,935,1.908045768737793,-0.7418708205223083,1.3855407238006592,000964,134.36906290975728,43.17588363734115
openbiomechanics\baseball_pitching\data\c3d\000964\000964_003037_74_208_006_FF_889.c3d,RFIN,547,1.8034298419952393,-0.7965874075889587,1.4332263469696045,000964,132.7157723687722,41.02524568522098
openbiomechanics\baseball_pitching\data\c3d\000964\000964_003037_74_208_008_FF_888.c3d,RFIN,646,1.4960287809371948,-0.9574482440948486,1.422865390777588,000964,131.44770769666826,50.055886384716686
openbiomechanics\baseball_pitching\data\c3d\000964\000964_003037_74_208_009_FF_886.c3d,RFIN,655,1.8951787948608398,-0.6457440853118896,1.4296469688415527,000964,130.68354570465326,40.91917605389883
openbiomechanics\baseball_pitching\data\c3d\000964\000964_003037_model.c3d,RFIN,3,-0.011774534359574318,-1.136989951133728,1.6097441911697388,000964,145.5600195398025,51.9877666885396
openbiomechanics\baseball_pitching\data\c3d\000967\000967_001620_73_203_002_FF_850.c3d,LFIN,533,2.065351724624634,0.295917809009552,1.3079988956451416,000967,69.67954246075259,67.92602274414747
openbiomechanics\baseball_pitching\data\c3d\000967\000967_001620_73_203_010_FF_846.c3d,LFIN,524,2.0465004444122314,0.27631738781929016,1.2601655721664429,000967,73.28865623706174,70.66834856799832
openbiomechanics\baseball_pitching\data\c3d\000967\000967_001620_model.c3d,LFIN,5,-0.22548514604568481,0.5114433169364929,1.6434361934661865,000967,150.29510476326385,34.518625700644456
openbiomechanics\baseball_pitching\data\c3d\000970\000970_001623_69_180_006_FF_858.c3d,RFIN,595,1.7314136028289795,-0.6419827938079834,1.4442548751831055,000970,137.06647774849273,31.529444408418772
openbiomechanics\baseball_pitching\data\c3d\000970\000970_001623_69_180_007_FF_857.c3d,RFIN,709,1.8066753149032593,-0.57273268699646,1.4295539855957031,000970,137.2171807241628,31.25239747129405
openbiomechanics\baseball_pitching\data\c3d\000970\000970_001623_69_180_008_FF_853.c3d,RFIN,665,1.832310438156128,-0.586000382900238,1.3906097412109375,000970,139.32749187200966,31.743706555888686
openbiomechanics\baseball_pitching\data\c3d\000970\000970_001623_model.c3d,RFIN,5,-0.06291669607162476,-0.9816662073135376,1.6146135330200195,000970,160.06992968092695,52.09191514729707
openbiomechanics\baseball_pitching\data\c3d\000976\000976_002730_74_198_001_FF_818.c3d,RFIN,421,1.9432319402694702,-0.42967721819877625,1.4936426877975464,000976,142.49473803782283,33.961029484331114
openbiomechanics\baseball_pitching\data\c3d\000976\000976_002730_74_198_002_FF_826.c3d,RFIN,458,1.965506911277771,-0.543064534664154,1.453371524810791,000976,143.36023979331438,35.54106355190657
openbiomechanics\baseball_pitching\data\c3d\000976\000976_002730_74_198_003_FF_828.c3d,RFIN,450,1.9181833267211914,-0.42591598629951477,1.5011036396026611,000976,144.05542715432034,35.22721597154068
openbiomechanics\baseball_pitching\data\c3d\000976\000976_002730_74_198_006_FF_816.c3d,RFIN,438,1.9116517305374146,-0.43537837266921997,1.4919884204864502,000976,143.30137637507553,33.30329513704164
openbiomechanics\baseball_pitching\data\c3d\000976\000976_002730_model.c3d,LFIN,8,0.080222949385643,0.5259994864463806,1.635214924812317,000976,149.91902685377752,46.26148774196943
openbiomechanics\baseball_pitching\data\c3d\000986\000986_001668_73_180_001_FF_879.c3d,RFIN,442,1.610277771949768,-0.8621649146080017,1.5633621215820312,000986,132.17582932283625,37.85449997549752
openbiomechanics\baseball_pitching\data\c3d\000986\000986_001668_73_180_002_FF_876.c3d,RFIN,519,1.5918620824813843,-0.8383567333221436,1.4852807521820068,000986,123.14926717146969,41.561523577333766
openbiomechanics\baseball_pitching\data\c3d\000986\000986_001668_73_180_004_FF_878.c3d,RFIN,440,1.9393746852874756,-0.7887897491455078,1.4034098386764526,000986,138.16352409198214,27.963233450760292
openbiomechanics\baseball_pitching\data\c3d\000986\000986_001668_model.c3d,RFIN,2,-0.04925340786576271,-1.1145710945129395,1.539525032043457,000986,134.67679108660013,46.17724787709977
openbiomechanics\baseball_pitching\data\c3d\001000\001000_001718_75_215_004_FF_912.c3d,LFIN,546,1.5009921789169312,0.07206998765468597,1.6360809803009033,001000,73.16010323565277,65.84934418922116
openbiomechanics\baseball_pitching\data\c3d\001000\001000_001718_75_215_006_FF_908.c3d,LFIN,577,1.5179290771484375,0.04414641857147217,1.6312007904052734,001000,69.05235859291713,66.00625348008255
openbiomechanics\baseball_pitching\data\c3d\001000\001000_001718_75_215_007_FF_908.c3d,LFIN,533,1.4579057693481445,0.03164102882146835,1.6176016330718994,001000,71.1332357910424,66.71701188119948
openbiomechanics\baseball_pitching\data\c3d\001000\001000_001718_model.c3d,RFIN,7,-0.026716522872447968,-1.1910327672958374,1.5578382015228271,001000,136.72605842024038,45.51683963209628
openbiomechanics\baseball_pitching\data\c3d\001002\001002_003132_72_216_001_FF_924.c3d,LFIN,523,1.9426649808883667,-0.024767983704805374,1.4031583070755005,001002,84.976631884704,78.73569280255806
openbiomechanics\baseball_pitching\data\c3d\001002\001002_003132_72_216_002_FF_922.c3d,LFIN,734,2.010774612426758,-0.08381389081478119,1.401597023010254,001002,85.64343461683094,80.18932948298168
openbiomechanics\baseball_pitching\data\c3d\001002\001002_003132_72_216_003_FF_921.c3d,LFIN,536,1.971968173980713,0.024868959560990334,1.4059566259384155,001002,84.36744021265805,80.30771202946522
openbiomechanics\baseball_pitching\data\c3d\001002\001002_003132_72_216_005_FF_918.c3d,LFIN,552,2.027275800704956,-0.030215172097086906,1.374678611755371,001002,79.04985340874106,82.3742264454682
openbiomechanics\baseball_pitching\data\c3d\001002\001002_003132_72_216_009_FF_919.c3d,LFIN,493,2.0530362129211426,-0.020435281097888947,1.3841835260391235,001002,78.99671101966837,80.15202185795184
openbiomechanics\baseball_pitching\data\c3d\001002\001002_003132_model.c3d,RFIN,1,-0.051222048699855804,-1.1323524713516235,1.6065006256103516,001002,147.7458548216877,52.733830238425654
openbiomechanics\baseball_pitching\data\c3d\001003\001003_001729_79_233_002_FF_906.c3d,RFIN,762,1.8891527652740479,-0.5047688484191895,1.784724235534668,001003,128.7889413975694,35.187602274083375
openbiomechanics\baseball_pitching\data\c3d\001003\001003_001729_79_233_004_FF_905.c3d,RFIN,709,1.9434177875518799,-0.4365409016609192,1.763662338256836,001003,128.99004235307055,36.1744369593144
openbiomechanics\baseball_pitching\data\c3d\001003\001003_001729_79_233_006_FF_904.c3d,RFIN,755,1.8805485963821411,-0.4443187713623047,1.788855791091919,001003,130.0638937892914,36.73559490182604
openbiomechanics\baseball_pitching\data\c3d\001003\001003_001729_model.c3d,RFIN,3,-0.029230844229459763,-1.1140282154083252,1.8225153684616089,001003,143.24045160821214,48.556378939448
openbiomechanics\baseball_pitching\data\c3d\001005\001005_002655_71_208_001_FF_848.c3d,LFIN,434,1.7068099975585938,0.07108773291110992,1.4510223865509033,001005,69.03144622967741,65.61660211481507
openbiomechanics\baseball_pitching\data\c3d\001005\001005_002655_71_208_003_FF_858.c3d,LFIN,408,1.7027289867401123,-0.06387688964605331,1.5064374208450317,001005,67.66449507634084,66.41722994168158
openbiomechanics\baseball_pitching\data\c3d\001005\001005_002655_71_208_004_FF_851.c3d,LFIN,480,1.7713205814361572,0.029015079140663147,1.4781434535980225,001005,64.55769406186799,68.09071483740333
openbiomechanics\baseball_pitching\data\c3d\001005\001005_002655_71_208_006_FF_848.c3d,LFIN,430,1.7513911724090576,-0.03304757550358772,1.4786434173583984,001005,67.52484802247656,68.724994645821
openbiomechanics\baseball_pitching\data\c3d\001005\001005_002655_71_208_007_FF_849.c3d,LFIN,430,1.7096647024154663,-0.0014940970577299595,1.4994781017303467,001005,64.61470983295828,67.66604690460547
openbiomechanics\baseball_pitching\data\c3d\001005\001005_002655_model.c3d,RFIN,5,0.1178145706653595,-1.0943483114242554,1.5565990209579468,001005,142.80932586210946,38.36264773367686
openbiomechanics\baseball_pitching\data\c3d\001027\001027_001782_72_215_002_FF_738.c3d,LFIN,579,1.628695011138916,-0.07177617400884628,1.538138508796692,001027,93.28575849336806,95.52898512445405
openbiomechanics\baseball_pitching\data\c3d\001027\001027_001782_72_215_009_FF_740.c3d,LFIN,642,1.6885319948196411,-0.005068347789347172,1.4875152111053467,001027,96.02125556143714,93.4171835149279
openbiomechanics\baseball_pitching\data\c3d\001027\001027_001782_72_215_010_FF_743.c3d,LFIN,555,1.7048574686050415,-0.07066748291254044,1.5230987071990967,001027,94.50320082347024,93.66672439064716
openbiomechanics\baseball_pitching\data\c3d\001027\001027_001782_72_215_011_FF_752.c3d,LFIN,566,1.5154709815979004,0.0038041393272578716,1.5491400957107544,001027,93.96048594719538,93.52421368420906
openbiomechanics\baseball_pitching\data\c3d\001027\001027_001782_model.c3d,RFIN,8,-0.07015855610370636,-1.0766496658325195,1.6910922527313232,001027,153.77819590426603,46.93593001083505
openbiomechanics\baseball_pitching\data\c3d\001029\001029_002907_73_182_002_FF_788.c3d,RFIN,414,1.738196849822998,-0.7939149737358093,1.4740723371505737,001029,132.49048093751628,46.0590988403668
openbiomechanics\baseball_pitching\data\c3d\001029\001029_002907_73_182_004_FF_791.c3d,RFIN,414,1.674480676651001,-0.8281996846199036,1.4851398468017578,001029,132.783061642941,46.2546641420681
openbiomechanics\baseball_pitching\data\c3d\001029\001029_002907_73_182_006_FF_796.c3d,RFIN,423,1.6811615228652954,-0.8459268808364868,1.4914307594299316,001029,133.74053188109946,47.21285858581662
openbiomechanics\baseball_pitching\data\c3d\001029\001029_002907_73_182_008_FF_788.c3d,RFIN,455,1.691619873046875,-0.7773561477661133,1.4762414693832397,001029,132.98259114841522,45.34355180394517
openbiomechanics\baseball_pitching\data\c3d\001029\001029_002907_73_182_009_FF_794.c3d,RFIN,419,1.6431480646133423,-0.8573489189147949,1.5070728063583374,001029,133.2140785408239,48.17576964161123
openbiomechanics\baseball_pitching\data\c3d\001029\001029_002907_model.c3d,LFIN,1,-0.1296704113483429,0.4439782202243805,1.6972647905349731,001029,139.82059254616024,53.31411622574922
openbiomechanics\baseball_pitching\data\c3d\001062\001062_001830_66_186_002_FF_835.c3d,RFIN,601,1.6399261951446533,-0.6759302616119385,1.290509581565857,001062,131.67226133443447,36.700183951201595
openbiomechanics\baseball_pitching\data\c3d\001062\001062_001830_66_186_003_FF_834.c3d,RFIN,557,1.6432033777236938,-0.6521345973014832,1.3234089612960815,001062,131.56609168179233,36.25205267530526
openbiomechanics\baseball_pitching\data\c3d\001062\001062_001830_66_186_004_FF_834.c3d,RFIN,527,1.6922625303268433,-0.5949649214744568,1.282584547996521,001062,129.78879994685286,33.22317365578859
openbiomechanics\baseball_pitching\data\c3d\001062\001062_001830_66_186_007_FF_837.c3d,RFIN,536,1.604851484298706,-0.6205852627754211,1.3476847410202026,001062,132.17609559687477,35.62360944629646
openbiomechanics\baseball_pitching\data\c3d\001062\001062_001830_66_186_008_FF_835.c3d,RFIN,522,1.6394286155700684,-0.5831663012504578,1.326181173324585,001062,130.95730135633568,34.79460589102022
openbiomechanics\baseball_pitching\data\c3d\001062\001062_001830_model.c3d,LFIN,6,-0.029902691021561623,0.4667891263961792,1.4675676822662354,001062,148.78824678402117,41.42518404880318
openbiomechanics\baseball_pitching\data\c3d\001068\001068_001845_75_204_002_FF_875.c3d,RFIN,330,1.9406319856643677,-0.7213036417961121,1.5096442699432373,001068,122.4454714665279,40.21728513789664
openbiomechanics\baseball_pitching\data\c3d\001068\001068_001845_75_204_006_FF_870.c3d,RFIN,359,1.8752169609069824,-0.7072908878326416,1.5672661066055298,001068,120.74447148159622,39.63293495475733
openbiomechanics\baseball_pitching\data\c3d\001068\001068_001845_75_204_009_FF_875.c3d,RFIN,390,1.9643770456314087,-0.6163479089736938,1.5252805948257446,001068,124.91540470906551,37.268491252194494
openbiomechanics\baseball_pitching\data\c3d\001068\001068_001845_model.c3d,LFIN,0,0.0188247449696064,0.5109466314315796,1.538659691810608,001068,142.47475593434402,53.00730737393806
openbiomechanics\baseball_pitching\data\c3d\001466\001466_002653_75_170_001_FF_909.c3d,RFIN,527,1.8233394622802734,-0.6913822889328003,1.6073899269104004,001466,139.66574604203942,31.888488817376913
openbiomechanics\baseball_pitching\data\c3d\001466\001466_002653_75_170_002_FF_894.c3d,RFIN,474,1.8039464950561523,-0.6410579681396484,1.592750072479248,001466,141.29424091904602,33.42085474409105
openbiomechanics\baseball_pitching\data\c3d\001466\001466_002653_75_170_003_FF_891.c3d,RFIN,451,1.8572449684143066,-0.6265723705291748,1.5860137939453125,001466,141.9118700538584,33.23594061513982
openbiomechanics\baseball_pitching\data\c3d\001466\001466_002653_75_170_004_FF_878.c3d,RFIN,474,1.8985352516174316,-0.6717100143432617,1.526708722114563,001466,141.3263416348191,33.4091300503773
openbiomechanics\baseball_pitching\data\c3d\001466\001466_002653_75_170_006_FF_877.c3d,RFIN,455,1.900477647781372,-0.7170231342315674,1.5668139457702637,001466,141.7436882828407,32.94502940428953
openbiomechanics\baseball_pitching\data\c3d\001466\001466_002653_model.c3d,RFIN,6,-0.07744120061397552,-1.0963484048843384,1.7390928268432617,001466,142.89169108897264,50.9527179223967
openbiomechanics\baseball_pitching\data\c3d\001539\001539_003035_69_204_002_FF_869.c3d,RFIN,543,2.101651668548584,-0.5788289904594421,1.386155128479004,001539,138.58053024038256,29.86531116695021
openbiomechanics\baseball_pitching\data\c3d\001539\001539_003035_69_204_003_FF_861.c3d,RFIN,563,2.048797369003296,-0.5266304016113281,1.3973826169967651,001539,137.10277262108315,28.917099250716
openbiomechanics\baseball_pitching\data\c3d\001539\001539_003035_69_204_004_FF_852.c3d,RFIN,517,2.0415544509887695,-0.5607576966285706,1.422473430633545,001539,133.6593758584592,25.151171446126344
openbiomechanics\baseball_pitching\data\c3d\001539\001539_003035_69_204_005_FF_867.c3d,RFIN,549,2.0665032863616943,-0.5462266802787781,1.3945244550704956,001539,136.4472498377606,29.988513846936932
openbiomechanics\baseball_pitching\data\c3d\001539\001539_003035_69_204_007_FF_853.c3d,RFIN,558,2.086463451385498,-0.5417960286140442,1.3846222162246704,001539,134.0678743386332,28.12417897416116
openbiomechanics\baseball_pitching\data\c3d\001539\001539_003035_model.c3d,RFIN,5,0.06124860420823097,-1.024241328239441,1.5315340757369995,001539,147.54991496459903,56.99566684075003
openbiomechanics\baseball_pitching\data\c3d\001540\001540_002989_71_185_001_FF_805.c3d,LFIN,463,1.748376488685608,-0.13706250488758087,1.4453535079956055,001540,90.7504266961517,88.5325862822205
openbiomechanics\baseball_pitching\data\c3d\001540\001540_002989_71_185_009_FF_809.c3d,LFIN,455,1.8424351215362549,-0.12705300748348236,1.4127639532089233,001540,93.48805195901396,88.07149209177719
openbiomechanics\baseball_pitching\data\c3d\001540\001540_002989_71_185_010_FF_808.c3d,LFIN,444,1.871534824371338,-0.24482709169387817,1.415881633758545,001540,89.44246821016785,88.67436917982455
openbiomechanics\baseball_pitching\data\c3d\001540\001540_002989_71_185_012_FF_814.c3d,LFIN,464,1.833078384399414,-0.13186326622962952,1.4386022090911865,001540,89.28536388635676,89.36763157497322
openbiomechanics\baseball_pitching\data\c3d\001540\001540_002989_71_185_013_FF_812.c3d,LFIN,422,1.8016843795776367,-0.11367648839950562,1.4548860788345337,001540,95.72469290111788,87.32224965963455
openbiomechanics\baseball_pitching\data\c3d\001540\001540_002989_model.c3d,RFIN,4,-0.10159680992364883,-1.1065962314605713,1.5596134662628174,001540,152.41828978297073,49.08710353834131
openbiomechanics\baseball_pitching\data\c3d\001543\001543_003053_73_207_002_FF_814.c3d,LFIN,493,1.8662526607513428,0.45856207609176636,1.3818507194519043,001543,78.24175226257988,89.62843363522535
openbiomechanics\baseball_pitching\data\c3d\001543\001543_003053_73_207_003_FF_814.c3d,LFIN,448,1.8337912559509277,0.44941920042037964,1.4116041660308838,001543,79.68300134665117,89.55878395444599
openbiomechanics\baseball_pitching\data\c3d\001543\001543_003053_73_207_004_FF_816.c3d,LFIN,441,1.8073481321334839,0.45662328600883484,1.3952456712722778,001543,69.93139055395284,93.81813594414032
openbiomechanics\baseball_pitching\data\c3d\001543\001543_003053_73_207_005_FF_813.c3d,LFIN,478,1.8440093994140625,0.5004963874816895,1.3595454692840576,001543,89.37985341057531,92.2588962351776
openbiomechanics\baseball_pitching\data\c3d\001543\001543_003053_73_207_006_FF_809.c3d,LFIN,525,1.9629325866699219,0.4637606143951416,1.314007043838501,001543,86.82384498284569,92.79587320901626
openbiomechanics\baseball_pitching\data\c3d\001543\001543_003053_model.c3d,LFIN,4,-0.07144874334335327,0.47043442726135254,1.6112778186798096,001543,142.58910310467044,52.95740035915978
openbiomechanics\baseball_pitching\data\c3d\001547\001547_002889_73_245_001_FF_795.c3d,RFIN,644,1.3124525547027588,-1.0160233974456787,1.3840861320495605,001547,130.2933340463941,35.555586293817846
openbiomechanics\baseball_pitching\data\c3d\001547\001547_002889_73_245_002_FF_798.c3d,RFIN,580,1.2611942291259766,-1.0217628479003906,1.425326943397522,001547,128.05146939297248,35.782926959565486
openbiomechanics\baseball_pitching\data\c3d\001547\001547_002889_73_245_004_FF_784.c3d,RFIN,567,1.3885213136672974,-0.9307314157485962,1.4161638021469116,001547,137.86273172266158,34.76256615828292
openbiomechanics\baseball_pitching\data\c3d\001547\001547_002889_73_245_005_FF_786.c3d,RFIN,592,1.2969669103622437,-1.0662860870361328,1.3370388746261597,001547,132.38081419119683,33.995723922701536
openbiomechanics\baseball_pitching\data\c3d\001547\001547_002889_73_245_008_FF_794.c3d,RFIN,571,1.3143813610076904,-0.9973649978637695,1.3988797664642334,001547,127.09028111013502,36.31610619853979
openbiomechanics\baseball_pitching\data\c3d\001547\001547_002889_model.c3d,RFIN,1,0.03479578718543053,-1.0878283977508545,1.5853526592254639,001547,137.13415443315492,42.733074018509676
openbiomechanics\baseball_pitching\data\c3d\001552\001552_002753_73_186_001_FF_794.c3d,LFIN,613,1.7916648387908936,0.07486464828252792,1.6497300863265991,001552,58.06677677349993,80.85219787919988
openbiomechanics\baseball_pitching\data\c3d\001552\001552_002753_73_186_003_FF_799.c3d,LFIN,528,1.867598295211792,0.10701780021190643,1.6024645566940308,001552,58.755758979385,84.97409142949888
openbiomechanics\baseball_pitching\data\c3d\001552\001552_002753_73_186_009_FF_788.c3d,LFIN,631,1.8768258094787598,-0.01828993298113346,1.5846185684204102,001552,59.22780423361173,84.2556798641858
openbiomechanics\baseball_pitching\data\c3d\001552\001552_002753_73_186_011_FF_800.c3d,LFIN,574,1.829967975616455,0.04016844183206558,1.6110808849334717,001552,60.5011441118955,81.98579128286083
openbiomechanics\baseball_pitching\data\c3d\001552\001552_002753_73_186_012_FF_798.c3d,LFIN,555,1.8548495769500732,0.042765505611896515,1.6287195682525635,001552,59.5849938865706,83.32196549558664
openbiomechanics\baseball_pitching\data\c3d\001552\001552_002753_model.c3d,RFIN,2,0.03211139887571335,-1.1774020195007324,1.6111587285995483,001552,138.92212441720073,52.669087322056825
openbiomechanics\baseball_pitching\data\c3d\001557\001557_002760_73_182_002_FF_842.c3d,RFIN,496,1.811862826347351,-0.6105329990386963,1.427126407623291,001557,134.476214073758,33.996389143346235
openbiomechanics\baseball_pitching\data\c3d\001557\001557_002760_73_182_003_FF_844.c3d,RFIN,402,1.858007550239563,-0.6704989075660706,1.3921867609024048,001557,135.949038179744,34.96329379843613
openbiomechanics\baseball_pitching\data\c3d\001557\001557_002760_73_182_004_FF_835.c3d,RFIN,469,1.8452906608581543,-0.618215024471283,1.4038825035095215,001557,136.42679210434943,34.354796627469995
openbiomechanics\baseball_pitching\data\c3d\001557\001557_002760_73_182_005_FF_838.c3d,RFIN,432,1.875051498413086,-0.627048134803772,1.395890712738037,001557,134.2135417241479,34.22921279686951
openbiomechanics\baseball_pitching\data\c3d\001557\001557_002760_73_182_010_FF_843.c3d,RFIN,433,1.8929557800292969,-0.6093776226043701,1.4043116569519043,001557,133.3080581385834,33.21421128246441
openbiomechanics\baseball_pitching\data\c3d\001557\001557_002760_model.c3d,LFIN,7,0.1163129210472107,0.6097705960273743,1.5848171710968018,001557,140.20984169862908,48.965834086100934
openbiomechanics\baseball_pitching\data\c3d\001558\001558_002761_73_196_002_FF_792.c3d,RFIN,510,1.495118498802185,-0.6441590785980225,1.6104487180709839,001558,139.89149456224817,34.46395288108318
openbiomechanics\baseball_pitching\data\c3d\001558\001558_002761_73_196_009_FF_797.c3d,RFIN,534,1.4616848230361938,-0.5846286416053772,1.5830538272857666,001558,141.6074149777036,34.75667051209164
